date,code,open,high,low,close,preclose,volume,amount,pctChg
2020-11-06,sh.000001,3326.4645,3326.4645,3292.1507,3312.1590,3320.1333,23486413200,325485056730.6000,-0.240180
2020-11-09,sh.000001,3329.4285,3380.8235,3329.4285,3373.7337,3312.1590,31021977100,429948921889.8000,1.859050
2020-11-10,sh.000001,3387.6219,3387.6219,3346.1715,3360.1485,3373.7337,27870111300,390008391730.0000,-0.402676
2020-11-11,sh.000001,3354.0247,3365.8360,3339.0407,3342.2025,3360.1485,27120465300,355802065547.2000,-0.534084
2020-11-12,sh.000001,3344.4562,3350.2848,3329.4850,3338.6788,3342.2025,21650130900,286927436428.6000,-0.105430
2020-11-13,sh.000001,3327.2293,3327.2293,3291.6425,3310.1046,3338.6788,22789836400,301527966899.0000,-0.855854
2020-11-16,sh.000001,3325.6209,3346.9692,3313.6469,3346.9692,3310.1046,27959376100,333750600125.3000,1.113699
2020-11-17,sh.000001,3347.1513,3347.6979,3323.9506,3339.8950,3346.9692,28363247900,353623369912.0000,-0.211361
2020-11-18,sh.000001,3337.3315,3358.8938,3333.9916,3347.3034,3339.8950,28753125900,358745367424.6000,0.221815
2020-11-19,sh.000001,3339.0864,3367.3328,3330.4496,3363.0876,3347.3034,25326299200,319520194519.5000,0.471550
2020-11-20,sh.000001,3359.5966,3380.1489,3356.3086,3377.7267,3363.0876,26127121900,312659789107.0000,0.435288
2020-11-23,sh.000001,3384.1039,3431.6529,3377.9862,3414.4899,3377.7267,37387204700,431504375645.3000,1.088401
2020-11-24,sh.000001,3407.4087,3413.9263,3396.2436,3402.8225,3414.4899,30099414400,359505804879.5000,-0.341703
2020-11-25,sh.000001,3417.5150,3423.4853,3362.3274,3362.3274,3402.8225,32211020700,383477785169.9000,-1.190044
2020-11-26,sh.000001,3360.0609,3371.4537,3344.2822,3369.7334,3362.3274,25588682200,317308634999.9000,0.220264
2020-11-27,sh.000001,3373.8434,3408.3071,3364.4919,3408.3071,3369.7334,28064989400,326069547157.5000,1.144711
2020-11-30,sh.000001,3418.1583,3456.7365,3391.7551,3391.7551,3408.3071,38498996800,454500571790.1000,-0.485637
2020-12-01,sh.000001,3388.9867,3457.6354,3386.9113,3451.9384,3391.7551,31618898000,385250751317.3000,1.774400
2020-12-02,sh.000001,3453.5181,3465.7288,3435.8712,3449.3805,3451.9384,31281111400,383340845066.5000,-0.074100
2020-12-03,sh.000001,3448.5403,3452.1612,3428.8044,3442.1359,3449.3805,29845993000,352422286605.3000,-0.210026
2020-12-04,sh.000001,3436.7291,3448.4036,3417.0484,3444.5814,3442.1359,25627670500,329393208345.0000,0.071046
2020-12-07,sh.000001,3446.6478,3449.5782,3414.3142,3416.6037,3444.5814,25452250800,336836800332.2000,-0.812224
